Device,Element,Linac Z (m)*,Control System Name*,PS String,PS Config,Imin Val,Imin Uom,Imax Val,Imax Uom,Bmin Val,Bmin Uom,Bmax Val,Bmax Uom
QUAD,Q1C01,121.54262,QUAD:BC1B:125,,Individual,-12,A,12,A,-20.2987,kG,20.1169,kG
QUAD,QC103,139.16422,QUAD:COL1:280,,Individual,-12,A,12,A,-20.3225,kG,20.1569,kG
QUAD,QC007,54.39644,QUAD:COL0:560,,Individual,-12,A,12,A,-20.435,kG,20.2466,kG
QUAD,QC008,58.39644,QUAD:COL0:640,,Individual,-12,A,12,A,-20.4448,kG,20.2659,kG
QUAD,QC009,62.39644,QUAD:COL0:720,,Individual,-12,A,12,A,-20.438,kG,20.2588,kG
QUAD,QC012,73.32964,QUAD:COL0:940,,Individual,-12,A,12,A,-20.4373,kG,20.2612,kG
QUAD,QE201,358.09199,QUAD:EMIT2:150,,Individual,-12,A,12,A,-20.5054,kG,20.3271,kG
QUAD,QE203,382.014783,QUAD:EMIT2:800,,Individual,-12,A,12,A,-20.5018,kG,20.3403,kG
QUAD,QDL18,3329.8506,QUAD:LTUS:430,QDL13,String,0,A,165,A,-51.6681,kG,-0.2914,kG
QUAD,QUE2B,3731.443708,QUAD:DMPS:380,,Individual,0,A,165,A,-52.0555,kG,-0.1211,kG
QUAD,QCUS10,3147.119742,QUAD:CLTS:620,,Individual,0,A,165,A,0.108,kG,51.2014,kG
QUAD,QBP35,2756.231303,QUAD:BPN28:200,,Individual,0,A,100,A,-14.9981,kG,-0.0949,kG
QUAD,QBP10,949.731303,QUAD:DOG:575,QBP10,String Main,0,A,30,A,-4.4585,kG,-0.0633,kG
QUAD,QCM07,227.945452,QUAD:L2B:0785,,Individual,-20,A,20,A,-12.21000028,kG,12.21000028,kG
QUAD,QCM23,487.97326,QUAD:L3B:2385,,Individual,-20,A,20,A,-12.21000028,kG,12.21000028,kG
QUAD,QCM29,563.84491,QUAD:L3B:2985,,Individual,-20,A,20,A,-12.21000028,kG,12.21000028,kG
SOLN,SOL1B,-9.798137,SOLN:GUNB:212,,Individual,-10,A,10,A,-0.08107621,kG-m,0.08107621,kG-m
YCOR,YC02B,-9.374567,YCOR:GUNB:388,,Individual,-3,A,3,A,-0.0052,kG-m,0.0051,kG-m
XCOR,XCDG003,40.367015,XCOR:DIAG0:280,,Individual,-6,A,6,A,-0.0047,kG-m,0.0047,kG-m
YCOR,YCDG001,36.688112,YCOR:DIAG0:199,,Individual,-5,A,5,A,-0.0122,kG-m,0.0122,kG-m
YCOR,YCC005,46.70124,YCOR:COL0:409,,Individual,-2,A,2,A,-0.0048,kG-m,0.0048,kG-m
XCOR,XCC010,66.70124,XCOR:COL0:808,,Individual,-2,A,2,A,-0.0048,kG-m,0.0048,kG-m
XCOR,XCM04,191.284282,XCOR:L2B:0485,,Individual,-20,A,20,A,-0.054,kG-m,0.054,kG-m
XCOR,XCM05,203.504672,XCOR:L2B:0585,,Individual,-20,A,20,A,-0.054,kG-m,0.054,kG-m
XCOR,XCM13,301.267792,XCOR:L2B:1385,,Individual,-20,A,20,A,-0.054,kG-m,0.054,kG-m
XCOR,XCM19,439.0917,XCOR:L3B:1985,,Individual,-20,A,20,A,-0.054,kG-m,0.054,kG-m
XCOR,XCM25,512.41404,XCOR:L3B:2585,,Individual,-20,A,20,A,-0.054,kG-m,0.054,kG-m
XCOR,XCM27,539.40413,XCOR:L3B:2785,,Individual,-20,A,20,A,-0.054,kG-m,0.054,kG-m
YCOR,YCM30,576.0653,YCOR:L3B:3085,,Individual,-20,A,20,A,-0.0536,kG-m,0.0536,kG-m
YCOR,YCM34,624.94686,YCOR:L3B:3485,,Individual,-20,A,20,A,-0.0536,kG-m,0.0536,kG-m
BEND,BX31,3256.600252,BEND:LTUH:220,BYD1,String,0,A,300,A,0.1409,GeV/c,22.8306,GeV/c
QUAD,QHXH42,3683.016577,QUAD:UNDH:4280,,Individual,-6.0022046,A,6.0053479,A,-42.08381,kG,42.109422,kG
QUAD,QHXH22,3602.764118,QUAD:UNDH:2280,,Individual,-6.0021161,A,6.0053019,A,-42.130087,kG,42.159761,kG
QUAD,QHXH35,3654.928217,QUAD:UNDH:3580,,Individual,-6.0023401,A,6.0052469,A,-42.083709,kG,42.107925,kG
QUAD,QHXH28,3626.839856,QUAD:UNDH:2880,,Individual,-6.0030721,A,6.0059494,A,-42.391358,kG,42.434457,kG
QUAD,QHXH13,3566.650512,QUAD:UNDH:1380,,Individual,-6.0019309,A,6.0050186,A,-42.211763,kG,42.230478,kG
QUAD,QHXH44,3691.041823,QUAD:UNDH:4480,,Individual,-6.0020265,A,6.005075,A,-42.641221,kG,42.667106,kG
QUAD,QHXH17,3582.701004,QUAD:UNDH:1780,,Individual,-6.0059001,A,6.0047142,A,-43.130041,kG,43.226503,kG
QUAD,QHXH20,3594.738873,QUAD:UNDH:2080,,Individual,-6.0060435,A,6.0046162,A,-43.096383,kG,43.080682,kG
QUAD,QSXH21,3589.614769,QUAD:UNDS:2180,,Individual,-6.0055588,A,6.0037679,A,-43.03635,kG,43.020263,kG
YCOR,YCHX24,3610.789364,YCOR:UNDH:2480,,Individual,-1,A,1,A,-0.005948133,kG-m,0.005948133,kG-m
XCOR,XCHX46,3699.067069,XCOR:UNDH:4680,,Individual,-1,A,1,A,-0.006095098,kG-m,0.006095098,kG-m
YCOR,YCHX22,3602.764118,YCOR:UNDH:2280,,Individual,-1,A,1,A,-0.006029867,kG-m,0.006029867,kG-m
XCOR,XCHX37,3662.953462,XCOR:UNDH:3780,,Individual,-1,A,1,A,-0.006171298,kG-m,0.006171298,kG-m
YCOR,YCHX47,3703.079692,YCOR:UNDH:4780,,Individual,-1,A,1,A,-0.005985742,kG-m,0.005985742,kG-m
XCOR,XCHX32,3642.890348,XCOR:UNDH:3280,,Individual,-1,A,1,A,-0.006224527,kG-m,0.006224527,kG-m
YCOR,YCHX17,3582.701004,YCOR:UNDH:1780,,Individual,-1,A,1,A,-0.006673015,kG-m,0.006673015,kG-m
XCOR,XCSX26,3611.614529,XCOR:UNDS:2680,,Individual,-1,A,1,A,-0.00640963,kG-m,0.00640963,kG-m
XCOR,XCSX43,3686.413714,XCOR:UNDS:4380,,Individual,-1,A,1,A,-0.006033449,kG-m,0.006033449,kG-m
XCOR,XCSX29,3624.814386,XCOR:UNDS:2980,,Individual,-1,A,1,A,-0.006512006,kG-m,0.006512006,kG-m
XCOR,XCSX33,3642.414194,XCOR:UNDS:3380,,Individual,-1,A,1,A,-0.006592339,kG-m,0.006592339,kG-m
YCOR,YCSX28,3620.414434,YCOR:UNDS:2880,,Individual,-1,A,1,A,-0.006008836,kG-m,0.006008836,kG-m
XCOR,XCSX39,3668.813906,XCOR:UNDS:3980,,Individual,-1,A,1,A,-0.006039353,kG-m,0.006039353,kG-m
YCOR,YCHX39,3670.978708,YCOR:UNDH:3980,,Individual,-1,A,1,A,-0.006658421,kG-m,0.006658421,kG-m
YCOR,YCHX26,3618.81461,YCOR:UNDH:2680,,Individual,-1,A,1,A,-0.00711022,kG-m,0.00711022,kG-m
BEND,BX02,2033.760731,BEND:IN20:751,BX02,String Main,0,A,350,A,0.0001655,GeV/c,0.21,GeV/c
BEND,BXS,2033.724857,BEND:IN20:931,,Individual,0,A,265,A,0,GeV/c,0.2,GeV/c
BEND,BX14,2052.4993,BEND:LI21:261,BX12,String,0,A,350,A,0.0013318,kG-m,1,kG-m
QUAD,QM02,2031.764562,QUAD:IN20:651,,Individual,-12,A,12,A,-20,kG,20,kG
QUAD,QG02,2018.682691,QUAD:IN20:811,,Individual,-12,A,12,A,-4.8,kG,4.8,kG
QUAD,Q21301,2057.861195,QUAD:LI21:301,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,Q21401,2068.9528,QUAD:LI21:401,,Individual,0,A,37.5,A,0,kG,21.17318,kG
QUAD,Q21701,2105.986,QUAD:LI21:701,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,Q21901,2130.9939,QUAD:LI21:901,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,Q22901,2232.5939,QUAD:LI22:901,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,Q23401,2272.1528,QUAD:LI23:401,,Individual,0,A,37.5,A,0,kG,21.17318,kG
QUAD,Q23801,2321.5304,QUAD:LI23:801,,Individual,0,A,37.5,A,0,kG,21.17318,kG
QUAD,Q24301,2361.4084,QUAD:LI24:301,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,Q24901B,2438.1862,QUAD:LI24:902,Q24901A,String,0,A,200,A,0,kG,100,kG
QUAD,Q25801,2524.7304,QUAD:LI25:801,,Individual,0,A,37.5,A,0,kG,21.17318,kG
QUAD,Q26501,2589.2972,QUAD:LI26:501,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,Q26701,2613.986,QUAD:LI26:701,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,Q27501,2690.8972,QUAD:LI27:501,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,Q27801,2727.9304,QUAD:LI27:801,,Individual,0,A,37.5,A,0,kG,21.17318,kG
QUAD,Q28401,2780.1528,QUAD:LI28:401,,Individual,0,A,37.5,A,0,kG,21.17318,kG
QUAD,Q29401,2881.7528,QUAD:LI29:401,,Individual,0,A,37.5,A,0,kG,21.17318,kG
QUAD,Q29901,2943.7939,QUAD:LI29:901,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,Q30201,2958.664,QUAD:LI30:201,,Individual,0,A,100,A,0,kG,106.28,kG
QUAD,CQ31,3335.616487,QUAD:LTUH:440,,Individual,-2.9,A,2.9,A,-5,kG,5,kG
QUAD,QEM3V,3418.662449,QUAD:LTUH:665,,Individual,-12,A,12,A,-15,kG,15,kG
SOLN,SOL2,2019.317967,SOLN:IN20:311,,Individual,0,A,35,A,0,kG-m,0.6,kG-m
XCOR,XC21502,2081.71,XCOR:LI21:502,,Individual,-6,A,6,A,-0.015,kG-m,0.015,kG-m
XCOR,XC23502,2284.91,XCOR:LI23:502,,Individual,-6,A,6,A,-0.07,kG-m,0.07,kG-m
XCOR,XC24402,2374.16,XCOR:LI24:402,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
XCOR,XC24900,2438.725,XCOR:LI24:900,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
XCOR,XC26302,2565.02,XCOR:LI26:302,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
XCOR,XC29402,2882.16,XCOR:LI29:402,,Individual,-6,A,6,A,-0.06243,kG-m,0.06243,kG-m
XCOR,XC29900,2942.7989,XCOR:LI29:900,,Individual,-6,A,6,A,-0.06243,kG-m,0.06243,kG-m
XCOR,XC30802,3033.1967,XCOR:LI30:802,,Individual,-6,A,6,A,-0.06243,kG-m,0.06243,kG-m
XCOR,XCDL3,3342.066171,XCOR:LTUH:448,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
XCOR,XCQT32,3359.800992,XCOR:LTUH:488,,Individual,-6,A,6,A,-0.0895,kG-m,0.0895,kG-m
XCOR,XCEM4,3421.47604,XCOR:LTUH:678,,Individual,-12,A,12,A,-0.06,kG-m,0.06,kG-m
YCOR,YC21503,2082.0878,YCOR:LI21:503,,Individual,-6,A,6,A,-0.015,kG-m,0.015,kG-m
YCOR,YC24203,2349.797,YCOR:LI24:203,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
YCOR,YC25503,2488.3544,YCOR:LI25:503,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
YCOR,YC26303,2565.27,YCOR:LI26:303,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
YCOR,YC26403,2577.61,YCOR:LI26:403,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
YCOR,YC27303,2666.9895,YCOR:LI27:303,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
YCOR,YC29403,2882.41,YCOR:LI29:403,,Individual,-6,A,6,A,-0.06243,kG-m,0.06243,kG-m
YCOR,YC29900,2943.0789,YCOR:LI29:900,,Individual,-6,A,6,A,-0.06243,kG-m,0.06243,kG-m
YCOR,YC30203,2959.5752,YCOR:LI30:203,,Individual,-6,A,6,A,-0.06243,kG-m,0.06243,kG-m
YCOR,YC30900,3039.661,YCOR:LI30:900,,Individual,-6,A,6,A,-0.06243,kG-m,0.06243,kG-m
YCOR,YCBSYA,3129.344618,YCOR:BSYA:333,,Individual,0,A,6.5,A,0,kG-m,0.056,kG-m
YCOR,YCAPM2,3120.217181,YCOR:BSYH:485,,Individual,0,A,0.912,A,0,kG-m,0.001,kG-m
YCOR,YCBSYQ1,3048.5782,YCOR:CLTH:133,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
YCOR,YCVM1,3224.422425,YCOR:LTUH:105,,Individual,-6,A,6,A,-0.109,kG-m,0.109,kG-m
YCOR,YCDL3,3343.09612,YCOR:LTUH:453,,Individual,-12,A,12,A,-0.06,kG-m,0.06,kG-m
YCOR,YCUM2,3542.317083,YCOR:LTUH:837,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
QUAD,QT13,3290.367241,QUAD:LTUH:295,QT11,String,0,A,73.1,A,-140,kG,-0.99,kG
QUAD,QT43,3397.792618,QUAD:LTUH:595,QT11,String,0,A,73.1,A,-140,kG,-0.99,kG
QUAD,QUM2,3542.847077,QUAD:LTUH:840,,Individual,-120,A,120,A,-100,kG,100,kG
XCOR,XCD3B,3733.85168,XCOR:DMPS:392,,Individual,-6,A,6,A,-0.109,kG-m,0.109,kG-m
XCOR,XCDDB,3753.51616,XCOR:DMPS:602,,Individual,-6,A,6,A,-0.109,kG-m,0.109,kG-m
XCOR,XCEM1B,3400.330109,XCOR:LTUS:616,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
XCOR,XCE31B,3432.702253,XCOR:LTUS:718,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
YCOR,YCCUS2,3113.554,YCOR:CLTS:453,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
YCOR,YCS2,2034.778278,YCOR:IN20:952,,Individual,-8,A,8,A,-0.006,kG-m,0.006,kG-m
YCOR,YC21102,2035.488562,YCOR:LI21:102,,Individual,-12,A,12,A,-0.007,kG-m,0.007,kG-m
YCOR,YC21276,2054.004673,YCOR:LI21:276,,Individual,-8,A,8,A,-0.006,kG-m,0.006,kG-m
YCOR,YC28703,2818.0052,YCOR:LI28:703,,Individual,-6,A,6,A,-0.06243,kG-m,0.06243,kG-m
YCOR,YC30703,3021.6534,YCOR:LI30:703,,Individual,-6,A,6,A,-0.06243,kG-m,0.06243,kG-m
YCOR,YCQT21,3322.520812,YCOR:LTUH:383,,Individual,-12,A,12,A,-0.12,kG-m,0.12,kG-m
YCOR,YCDL12,3253.895287,YCOR:LTUS:183,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
YCOR,YCDL16,3303.823619,YCOR:LTUS:341,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
YCOR,YCE34B,3485.596937,YCOR:LTUS:749,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
YCOR,YCUM4B,3555.215382,YCOR:LTUS:877,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
BEND,BCX11355,1045.967999,BEND:LI11:355,BCX11331,String,0,A,350,A,0.0006,GeV/c,0.3689,GeV/c
QUAD,QA10361,1005.888411,QUAD:IN10:361,,Individual,-6,A,6,A,-10.1124,kG,10.1505,kG
QUAD,QM10651,1015.764561,QUAD:IN10:651,,Individual,-6,A,6,A,-10.1079,kG,10.1488,kG
QUAD,Q11201,1028.25503,QUAD:LI11:201,,Individual,-12,A,12,A,-7.0453,kG,6.649,kG
QUAD,Q11601,1077.6416,LI11:QUAD:601,,Individual,0,A,20,A,0.5394,kG,11.3788,kG
QUAD,Q11901,1114.9939,LI11:QUAD:901,,Individual,0,A,20,A,-0.5394,kG,-11.379,kG
QUAD,Q13701,1293.186,LI13:QUAD:701,,Individual,0,A,20,A,-0.5404,kG,-11.3995,kG
QUAD,Q14301,1345.4084,LI14:QUAD:301,,Individual,0,A,30,A,-0.5406,kG,-16.8013,kG
QUAD,Q15601,1484.0416,LI15:QUAD:601,,Individual,0,A,20,A,0.5411,kG,11.4142,kG
QUAD,Q15901,1521.3939,LI15:QUAD:901,,Individual,0,A,20,A,-0.5411,kG,-11.4142,kG
QUAD,Q16501,1573.2972,LI16:QUAD:501,,Individual,0,A,20,A,-0.5413,kG,-11.4198,kG
QUAD,Q16801,1610.3304,LI16:QUAD:801,,Individual,0,A,20,A,0.5415,kG,11.4198,kG
QUAD,Q17501,1674.8972,LI17:QUAD:501,,Individual,0,A,20,A,-0.5418,kG,-11.4302,kG
QUAD,Q17601,1687.2416,LI17:QUAD:601,,Individual,0,A,20,A,0.542,kG,11.43,kG
QUAD,Q18301,1751.8084,LI18:QUAD:301,,Individual,0,A,20,A,-0.5417,kG,-11.4254,kG
QUAD,Q18901,1826.1939,LI18:QUAD:901,,Individual,0,A,220,A,-0.5417,kG,-106.4878,kG
QUAD,Q19871,1923.708,QUAD:LI19:871,,Individual,0,A,200,A,0.2575,kG,101.8972,kG
QUAD,CQ11352,1045.567857,QUAD:LI11:352,,Individual,-12,A,12,A,-2.3732,kG,2.3533,kG
QUAD,QDAS2A,2969.237501,QUAD:DASEL:312,QDAS2A,String Main,0,A,190,A,0.1113,kG,28.4141,kG
YCOR,YCBP13,1255.895933,YCOR:BPN13:409,,Individual,-6,A,6,A,-0.018934093,kG-m,0.018934093,kG-m
XCOR,XCBP15,1458.867333,XCOR:BPN15:406,,Individual,-6,A,6,A,-0.018934093,kG-m,0.018934093,kG-m
YCOR,YCBP26,2576.695933,YCOR:BPN26:409,,Individual,-2,A,2,A,-0.015597242,kG-m,0.015597242,kG-m
XCOR,XCBP35,2757.496603,XCOR:BPN28:206,,Individual,-6,A,6,A,-0.046791725,kG-m,0.046791725,kG-m
XCOR,XCBP32,3116.592393,XCOR:SLTS:468,,Individual,-2,A,2,A,-0.020986359,kG-m,0.020986359,kG-m
YCOR,YCBP12,1154.067333,YCOR:DOG:911,,Individual,-1,A,1,A,-0.010493179,kG-m,0.010493179,kG-m
YCOR,YCBP23,2271.895933,YCOR:BPN23:409,,Individual,-1,A,1,A,-0.010493179,kG-m,0.010493179,kG-m
KICK,BKRDG0,32.68397,KICK:DIAG0:110,,Individual,0,A,109.2614409,A,0,GeV/c,0.133,GeV/c
YCOR,YCDOG4,700.712457,YCOR:DOG:163,,Individual,-2,A,2,A,-0.020986359,kG-m,0.020986359,kG-m
KICK,BKRAPM3,3121.236589,KICK:BSYH:491,,Individual,0,A,1000,A,0,kG-m,11.26,kG-m
YCOR,YCSP2D,2963.647003,YCOR:SPD:703,,Individual,-6,A,6,A,-0.1091,kG-m,0.1091,kG-m
YCOR,YCSP2S,2927.766918,YCOR:SPS:587,,Individual,-2,A,2,A,-0.021,kG-m,0.021,kG-m
XCOR,XCSP9S,3004.554785,XCOR:SPS:836,,Individual,-2,A,2,A,-0.021,kG-m,0.021,kG-m
XCOR,XCPEPX3,3714.477409,XCOR:UNDS:5022,XCPEPX1,String,-6,A,6,A,-0.1038,kG-m,0.1042,kG-m
